College Code,College Name,Branch Code,Branch Name,OC,BC,BCM,MBC,MBCDNC,MBCV,SC,SCA,ST
2739,"Sri Eshwar College of Engineering (Autonomous), Kondampatti Post, Vadasithur Via, Coimbatore-641202.",AD,Artificial Intelligence and Data Science,187.5,184,176,179,,,149,171,130.5
2739,"Sri Eshwar College of Engineering (Autonomous), Kondampatti Post, Vadasithur Via, Coimbatore-641202.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,187.0,183.5,182.5,177.5,,,140.5,132.5,155.5
1442,"Prince Dr. K. Vasudevan College of Engineering and Technology, Medavakkam-Mambakkam Road, Ponmar, Chennai-600127.",CS,COMPUTER SCIENCE AND ENGINEERING,187.0,157,149.5,149.5,,,101.5,,
1442,"Prince Dr. K. Vasudevan College of Engineering and Technology, Medavakkam-Mambakkam Road, Ponmar, Chennai-600127.",SC,Computer Science and Engineering (Cyber Security),187.0,149.5,137,129.5,,,97,,
1211,"Rajalakshmi Engineering College (Autonomous), Rajalakshmi Nagar, Thandalam, Kanchipuram, Chennai-602105.",SC,Computer Science and Engineering (Cyber Security),187.0,184.5,183,181,,,165.5,144,156.5
5008,Thiagarajar College of Engineering (Autonomous) Tirupparankundram Madurai District 625015,CE,CIVIL ENGINEERING,187.0,183,184,184,,,173.5,181,151
2718,"Sri Krishna College of Engineering and Technology (Autonomous), Sugunapuram, Kuniamuthur Post, Coimbatore-641008.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,187.0,184.5,184,181,,,146.5,117,
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,CN,CIVIL ENGINEERING (SS),187.0,184,,182.5,,,175,179.5,
1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.3, Pennalur, Sriperumbudur, Kanchipuram-602105.",AD,Artificial Intelligence and Data Science,187.0,185.5,183,183,,,163,95,
2731,"RVS College of Engineering and Technology (Autonomous), Kumaran Kottam Campus, Kannampalayam Post, Coimbatore-641402.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,187.0,173.5,,151.5,,,127,148,
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,PR,PRODUCTION ENGINEERING,187.0,184,184.5,182,,,173,160,
3,School of Architecture and Planning Anna University Chennai 600025,BP,B.Plan,187.0,179,178,179,,,167,165.385,
2764,"KPR Institute of Engineering and Technology (Autonomous), SF:204/2 & 204/4, Kollupalayam Village, Arasur Panchayat, Coimbatore-641407.",AD,Artificial Intelligence and Data Science,187.0,184.5,182.5,180.5,,,163.5,143,157
2603,Government College of Engineering (Autonomous) Bargur Krishnagiri District 635104,CS,COMPUTER SCIENCE AND ENGINEERING,187.0,181.5,182.5,184,,,167,147,
2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti, Coimbatore-641049.",AE,AERONAUTICAL ENGINEERING,186.5,180,186,173.5,,,145.5,185,
2764,"KPR Institute of Engineering and Technology (Autonomous), SF:204/2 & 204/4, Kollupalayam Village, Arasur Panchayat, Coimbatore-641407.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,186.5,184.5,176.5,179,,,158,154,
4960,"Mepco Schlenk Engineering College (Autonomous), Sivakasi,Mepco Engineering College Post,Virudhunagar District-626005.",CS,COMPUTER SCIENCE AND ENGINEERING,186.075,178,177,171.5,,,131,148,
1450,"Loyola-ICAM College of Engineering and Technology, Loyola College Campus, Chennai-600034.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,186.0,183,184.5,182.5,,,170.5,146,
5986,"Velammal College of Engineering and Technology (Autonomous), Velammal Nagar, Viraganoor, Madurai -625009.",CS,COMPUTER SCIENCE AND ENGINEERING,186.0,182.5,182.5,173,,,139.5,124,
2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti, Coimbatore-641049.",BT,BIO TECHNOLOGY,186.0,181.5,180,176,,,151,162.5,143.5
2007,Coimbatore Institute of Technology (Autonomous) Civil Aerodrome Post Coimbatore District 641014,CL,CHEMICAL ENGINEERING (SS),186.0,183.5,185.5,179.5,,,173,143,
1419,"Sri Sai Ram Engineering College (Autonomous), Sai Leo Nagar, Poonthandalam Village, Dharkast Post, West Tambram, Kanchipuram, Chennai-600044.",CS,COMPUTER SCIENCE AND ENGINEERING,186.0,181,178.5,178.5,,,160.5,127,107
2764,"KPR Institute of Engineering and Technology (Autonomous), SF:204/2 & 204/4, Kollupalayam Village, Arasur Panchayat, Coimbatore-641407.",IT,INFORMATION TECHNOLOGY,186.0,184,180.5,179,,,155.5,143,178.5
2718,"Sri Krishna College of Engineering and Technology (Autonomous), Sugunapuram, Kuniamuthur Post, Coimbatore-641008.",CD,COMPUTER SCIENCE AND DESIGN,186.0,185,185,183,,,152.5,159.5,
2005,Government College of Technology (Autonomous) Thadagam Road Coimbatore District 641013,ME,MECHANICAL ENGINEERING,186.0,182,179,179,,,168.5,158,
2,University Departments of Anna University Chennai - ACT Campus Sardar Patel Road Guindy Chennai 600 025,PP,PETROLEUM ENGINEERING AND TECHNOLOGY (SS),185.5,178,178.5,179.5,,,174.5,162,164
1113,"R.M.K. Engineering College (Autonomous), R.S.M. Nagar, Kavaraipettai, Gummidipoondi Taluk, Thiruvallur-601206.",AD,Artificial Intelligence and Data Science,185.5,181.5,171,180,,,152.5,130.5,
2718,"Sri Krishna College of Engineering and Technology (Autonomous), Sugunapuram, Kuniamuthur Post, Coimbatore-641008.",CJ,M.Tech. Computer Science and Engineering (Integrated 5 years),185.5,182.5,181,179,,,151.5,130.5,114
2739,"Sri Eshwar College of Engineering (Autonomous), Kondampatti Post, Vadasithur Via, Coimbatore-641202.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),185.5,182,176.5,175,,,139,146,146
1211,"Rajalakshmi Engineering College (Autonomous), Rajalakshmi Nagar, Thandalam, Kanchipuram, Chennai-602105.",AL,Artificial Intelligence and Machine Learning,185.5,183.5,182,180.5,,,161.5,133.5,
1211,"Rajalakshmi Engineering College (Autonomous), Rajalakshmi Nagar, Thandalam, Kanchipuram, Chennai-602105.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,185.5,183,183,180.5,,,155.5,129,126.5
1450,"Loyola-ICAM College of Engineering and Technology, Loyola College Campus, Chennai-600034.",AD,Artificial Intelligence and Data Science,185.5,182,,182,,,176.5,,136
1432,"Rajalakshmi Institute of Technology (Autonomous), Bangalore Highway Road, Kuthambakkam, Chennai-600124.",AD,Artificial Intelligence and Data Science,185.0,181,178.5,177,,,154.5,128.5,105.5
2710,"Karpagam College of Engineering (Autonomous), S.F.No.758,759,760 Othakkal Mandapam, Coimbatore -641032.",IT,INFORMATION TECHNOLOGY,185.0,182.5,175,182,,,144,167,138.5
1317,"St. Joseph's College of Engineering (Autonomous), Jeppiaar Nagar, Old Mamallapuram Road, Kanchipuram, Chennai-600119.",CS,COMPUTER SCIENCE AND ENGINEERING,185.0,177.5,176.5,176.5,,,150.5,,151.5
1216,"Saveetha Engineering College (Autonomous), Saveetha Nagar, Thandalam Post, Sriperumbudur Taluk, Kancheepuram District-602105.",CS,COMPUTER SCIENCE AND ENGINEERING,185.0,177,172,171,,,142,,117
1414,"Prince Shri Venkateshwaraa Padmavathy Engineering College (Autonomous), Medavakkam - Mambakkam Road, Ponmar, Kanchipuram, Chennai-600127.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,185.0,152.5,146,148.5,,,,,
2,University Departments of Anna University Chennai - ACT Campus Sardar Patel Road Guindy Chennai 600 025,PM,PHARMACEUTICAL TECHNOLOGY (SS),185.0,176,179,179,,,164.5,134,
5901,Alagappa Chettair Government College of Engineering and Technology (Autonomous) Karaikudi Sivagangai District 630004,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,185.0,182,180,177.5,,,163,136,161.5
2711,"Kongu Engineering College (Autonomous), Perundurai Railway Station Road,Thoppupalayam,Perundurai, Erode-638052.",CS,COMPUTER SCIENCE AND ENGINEERING,185.0,180.5,172.5,176.5,,,135.5,117.5,
2722,"Sri Krishna College of Technology (Autonomous), Kovaipudur Post, Coimbatore-641042.",CS,COMPUTER SCIENCE AND ENGINEERING,185.0,181.5,180,177,,,150,144,127
3465,Government College of Engineering Srirangam Sethurappatti Tiruchirappalli District 620012,CS,COMPUTER SCIENCE AND ENGINEERING,185.0,177.5,177.5,178.5,,,164.5,146.5,
5008,Thiagarajar College of Engineering (Autonomous) Tirupparankundram Madurai District 625015,MF,MECHANICAL ENGINEERING (SS),184.5,182.5,179,178,,,159,132,140
1113,"R.M.K. Engineering College (Autonomous), R.S.M. Nagar, Kavaraipettai, Gummidipoondi Taluk, Thiruvallur-601206.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,184.5,181.5,176,175.5,,,162,,139
2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti, Coimbatore-641049.",MZ,Mechatronics Engineering,184.5,179.5,176,173.5,,,145,119,
1113,"R.M.K. Engineering College (Autonomous), R.S.M. Nagar, Kavaraipettai, Gummidipoondi Taluk, Thiruvallur-601206.",IT,INFORMATION TECHNOLOGY,184.5,182,177,177.5,,,163.5,,106
1516,Thanthai Periyar Government Institute of Technology Bagayam Vellore District 632002,CS,COMPUTER SCIENCE AND ENGINEERING,184.5,178.5,177,179,,,161,161,166
1450,"Loyola-ICAM College of Engineering and Technology, Loyola College Campus, Chennai-600034.",IT,INFORMATION TECHNOLOGY,184.5,182,184,181,,,171,170.5,
2,University Departments of Anna University Chennai - ACT Campus Sardar Patel Road Guindy Chennai 600 025,FS,FOOD TECHNOLOGY (SS),184.5,180,182,180,,,171.5,,
1432,"Rajalakshmi Institute of Technology (Autonomous), Bangalore Highway Road, Kuthambakkam, Chennai-600124.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),184.5,180.5,176.5,177,,,154.5,,104.5
2719,"Sri Ramakrishna Engineering College (Autonomous), Vattamalaipalayam, NGGO Colony Post, Coimbatore-641022.",CS,COMPUTER SCIENCE AND ENGINEERING,184.5,179.5,178,177,,,148.5,139,117.5
1,University Departments of Anna University Chennai - CEG Campus Sardar Patel Road Guindy Chennai 600 025,PT,PRINTING & PACKING TECHNOLOGY,184.5,176.5,166.5,173,,,167,149,167.5
2007,Coimbatore Institute of Technology (Autonomous) Civil Aerodrome Post Coimbatore District 641014,MF,MECHANICAL ENGINEERING (SS),184.5,182,181,179.5,,,164.5,170,
3011,University College of Engineering Tiruchirappalli (Bharathidasan Institute of Technology) Tiruchirappalli District 620024,CS,COMPUTER SCIENCE AND ENGINEERING,184.5,178,174,180,,,174,155,133
2007,Coimbatore Institute of Technology (Autonomous) Civil Aerodrome Post Coimbatore District 641014,CE,CIVIL ENGINEERING,184.5,179.5,177,181,,,173.5,164.5,
1399,Chennai Institute of Technology (Autonomous) Puduper Village Nandambakkam Post Kundrathur Chennai 600069,ME,MECHANICAL ENGINEERING,184.0,181.89,183,179.745,,,164.775,150.5,123.5
2735,"Karpagam Institute of Technology (Autonomous), S.F. NO. 247,248, L&T Bypass Road, Seerapalayam Village, Bodipalayam Post, Coimbatore-641105.",AD,Artificial Intelligence and Data Science,184.0,182.5,174.5,182.5,,,157.5,158,
2722,"Sri Krishna College of Technology (Autonomous), Kovaipudur Post, Coimbatore-641042.",AD,Artificial Intelligence and Data Science,184.0,180,178.5,177,,,151.5,133.5,
2739,"Sri Eshwar College of Engineering (Autonomous), Kondampatti Post, Vadasithur Via, Coimbatore-641202.",SC,Computer Science and Engineering (Cyber Security),184.0,181,180.5,175.5,,,139,139.5,
2702,"Bannari Amman Institute of Technology (Autonomous), Sathy-Bhavani Road, (State Highway), Alathukombai Post, Sathyamangalam (Taluk), Erode District-638401.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,184.0,181.5,173.5,176,,,136,139.5,119
2702,"Bannari Amman Institute of Technology (Autonomous), Sathy-Bhavani Road, (State Highway), Alathukombai Post, Sathyamangalam (Taluk), Erode District-638401.",IT,INFORMATION TECHNOLOGY,184.0,182,174.5,176,,,135.5,111,134
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,MS,MECHANICAL ENGINEERING (SANDWICH) (SS),184.0,180,177.5,177.5,,,162,134.5,144
2710,"Karpagam College of Engineering (Autonomous), S.F.No.758,759,760 Othakkal Mandapam, Coimbatore -641032.",SC,Computer Science and Engineering (Cyber Security),184.0,182.5,179,182,,,152.5,,129
2709,Government College of Engineering (Formerly Institute of Road and Transport Technology) Vasavi College Post Erode District 638316,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,184.0,181,180.5,180,,,171,170.5,
4962,"National Engineering College (Autonomous), K.R. Nagar, Nalattinputhur, Kovilpatti, Tuticorin District-628503.",CS,COMPUTER SCIENCE AND ENGINEERING,184.0,180,179.5,168.5,,,144,,
1304,"Easwari Engineering College (Autonomous), Bharathi Salai, Ramapuram, Chennai-600089.",CS,COMPUTER SCIENCE AND ENGINEERING,183.5,178,177,175.5,,,156,,
2702,"Bannari Amman Institute of Technology (Autonomous), Sathy-Bhavani Road, (State Highway), Alathukombai Post, Sathyamangalam (Taluk), Erode District-638401.",AD,Artificial Intelligence and Data Science,183.5,181,173,175.5,,,132,134,
2706,"Dr Mahalingam College of Engineering and Technology (Autonomous), Mackkinaickenpatti Post, Udumalai Road, Pollachi, Coimbatore-642003.",CS,COMPUTER SCIENCE AND ENGINEERING,183.5,177.5,168.5,170,,,120.5,130.5,
1399,Chennai Institute of Technology (Autonomous) Puduper Village Nandambakkam Post Kundrathur Chennai 600069,CE,CIVIL ENGINEERING,183.5,181,183,182,,,162.965,,
2719,"Sri Ramakrishna Engineering College (Autonomous), Vattamalaipalayam, NGGO Colony Post, Coimbatore-641022.",AD,Artificial Intelligence and Data Science,183.5,179,177,174.5,,,146.5,120.5,
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,MT,METALLURGICAL ENGINEERING,183.5,179.5,183,181,,,173,,
2722,"Sri Krishna College of Technology (Autonomous), Kovaipudur Post, Coimbatore-641042.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,183.0,180.5,182.5,175.5,,,144.5,127.5,135
2007,Coimbatore Institute of Technology (Autonomous) Civil Aerodrome Post Coimbatore District 641014,CN,CIVIL ENGINEERING (SS),183.0,178,160,179.5,,,170.5,,
2708,"Hindusthan College of Engineering and Technology(Autonomous), Othakkalmandapam Village, Coimbatore South Taluk, Coimbatore District-641032.",AL,Artificial Intelligence and Machine Learning,183.0,165.5,153.5,165,,,140,125,123
1432,"Rajalakshmi Institute of Technology (Autonomous), Bangalore Highway Road, Kuthambakkam, Chennai-600124.",CO,COMPUTER AND COMMUNICATION ENGINEERING,183.0,178.5,179.5,177,,,153,,
2764,"KPR Institute of Engineering and Technology (Autonomous), SF:204/2 & 204/4, Kollupalayam Village, Arasur Panchayat, Coimbatore-641407.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,183.0,181.5,181,178,,,152.5,147,
2710,"Karpagam College of Engineering (Autonomous), S.F.No.758,759,760 Othakkal Mandapam, Coimbatore -641032.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,183.0,181,178.5,180,,,151,137.5,124.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,PN,PRODUCTION ENGINEERING (SS),183.0,181.5,178.5,179,,,157.5,152.5,
2025,Anna University Regional Campus - Coimbatore Maruthamalai Main Road Navavoor Bharathiyar University Post Somayampalayam Coimbatore District 641046,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,183.0,179,182,179,,,170,164,150.5
1113,"R.M.K. Engineering College (Autonomous), R.S.M. Nagar, Kavaraipettai, Gummidipoondi Taluk, Thiruvallur-601206.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,182.5,179.5,168.5,175,,,157,119.5,
1211,"Rajalakshmi Engineering College (Autonomous), Rajalakshmi Nagar, Thandalam, Kanchipuram, Chennai-602105.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,182.5,181,179.5,178,,,157,,
4974,Government College of Engineering Tirunelveli District 627007,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,182.5,179.5,180.5,177.5,,,163,134.5,
4020,Anna University Regional Campus - Tirunelveli Trivandrum Road Palayamkottai Tirunelveli District 627007,AD,Artificial Intelligence and Data Science,182.5,172.5,,177,,,171.5,150.5,
2005,Government College of Technology (Autonomous) Thadagam Road Coimbatore District 641013,CE,CIVIL ENGINEERING,182.5,175,170.5,174.5,,,173,153,157
1211,"Rajalakshmi Engineering College (Autonomous), Rajalakshmi Nagar, Thandalam, Kanchipuram, Chennai-602105.",CD,COMPUTER SCIENCE AND DESIGN,182.5,181.5,181.5,179,,,157,159.5,
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,AS,AUTOMOBILE ENGINEERING (SS),182.5,180,168,173,,,166,155,
1419,"Sri Sai Ram Engineering College (Autonomous), Sai Leo Nagar, Poonthandalam Village, Dharkast Post, West Tambram, Kanchipuram, Chennai-600044.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,182.5,177.5,173.5,172,,,149.5,,
2739,"Sri Eshwar College of Engineering (Autonomous), Kondampatti Post, Vadasithur Via, Coimbatore-641202.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,182.5,180.5,175.5,174.5,,,144,162,
2735,"Karpagam Institute of Technology (Autonomous), S.F. NO. 247,248, L&T Bypass Road, Seerapalayam Village, Bodipalayam Post, Coimbatore-641105.",CS,COMPUTER SCIENCE AND ENGINEERING,182.0,179.5,172.5,177.5,,,145,133,158
2764,"KPR Institute of Engineering and Technology (Autonomous), SF:204/2 & 204/4, Kollupalayam Village, Arasur Panchayat, Coimbatore-641407.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,182.0,181,176.5,177,,,147.5,140,
2603,Government College of Engineering (Autonomous) Bargur Krishnagiri District 635104,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,182.0,178,175,179,,,162,161.5,154
2711,"Kongu Engineering College (Autonomous), Perundurai Railway Station Road,Thoppupalayam,Perundurai, Erode-638052.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,182.0,179,173,173.5,,,128.5,,133.5
2722,"Sri Krishna College of Technology (Autonomous), Kovaipudur Post, Coimbatore-641042.",SC,Computer Science and Engineering (Cyber Security),182.0,179.5,181.5,176,,,144,156.5,
1432,"Rajalakshmi Institute of Technology (Autonomous), Bangalore Highway Road, Kuthambakkam, Chennai-600124.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,182.0,178.5,178,176.5,,,142.5,106.5,
1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.3, Pennalur, Sriperumbudur, Kanchipuram-602105.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,182.0,180,172,171.5,,,144,120.5,
1422,"SRM Valliammai Engineering College (Autonomous), S.R.M. Nagar, Kattankulathur, Chengalpattu, Kancheepuram, Chennai-603203.",CS,COMPUTER SCIENCE AND ENGINEERING,182.0,174.5,175,177,,,158,126,
2722,"Sri Krishna College of Technology (Autonomous), Kovaipudur Post, Coimbatore-641042.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),181.5,179.5,176,176.5,,,146,160.5,
3819,"Saranathan College of Engineering (Autonomous), Venkateswara Nagar, Edamalaipattipudur Post, Panjappur Village, Srirangam Taluk, Tiruchirappalli-620012.",CS,COMPUTER SCIENCE AND ENGINEERING,181.5,176.5,192.5,169,,,144,124.5,
1013,University College of Engineering Villupuram Kakuppam Villupuram District 605103,CS,COMPUTER SCIENCE AND ENGINEERING,181.5,165.5,166.5,168.5,,,153,125.5,149.5
1216,"Saveetha Engineering College (Autonomous), Saveetha Nagar, Thandalam Post, Sriperumbudur Taluk, Kancheepuram District-602105.",SC,Computer Science and Engineering (Cyber Security),181.5,178,175,169.5,,,143,,
5910,"PSNA College of Engineering and Technology (Autonomous), Kothandaraman Nagar, Muthanampatti (PO), Dindigul-624622.",CS,COMPUTER SCIENCE AND ENGINEERING,181.5,177,173,162,,,123.5,,
